epoch,dense_1_loss,dense_2_loss,dense_3_loss,loss,lr,val_dense_1_loss,val_dense_2_loss,val_dense_3_loss,val_loss
0,0.8459088676635896,0.20960759909719645,0.18184027381054974,1.2373567428629502,0.001,0.438050034207355,0.11010493798018155,0.12070343456976858,0.6688584059892423
