epoch,binary_accuracy,dice,loss,lr,val_binary_accuracy,val_dice,val_loss
33,0.9748576,0.9487863,0.06847104109409782,2.1870001e-07,0.9557024240493774,0.9068498611450195,0.13597823679447174
34,0.9741039,0.94727707,0.07034734134665793,6.561e-08,0.9557330012321472,0.9069864153862,0.136137455701828
35,0.97636753,0.95133144,0.0642504478390846,6.561e-08,0.955656886100769,0.9069069027900696,0.1363116353750229
36,0.9734125,0.94481534,0.07167863525036308,1.9683e-08,0.9556248784065247,0.9066811203956604,0.13649354875087738
37,0.9755978,0.94937134,0.06791943880832857,1.9683e-08,0.955708920955658,0.906997561454773,0.13711531460285187
38,0.9757765,0.9497885,0.06747767794877291,5.9049e-09,0.9555128216743469,0.9063639044761658,0.13686759769916534
39,0.9746491,0.9482708,0.06889227425886525,5.9049e-09,0.9556776285171509,0.9068695902824402,0.13759459555149078
40,0.97426957,0.94848675,0.07008554662267368,1.7714701e-09,0.9561988711357117,0.9078763127326965,0.13395367562770844
41,0.9748838,0.94744277,0.06904972499857347,1.7714701e-09,0.9557619094848633,0.9070210456848145,0.13827432692050934
42,0.9752227,0.94876224,0.06775095934669177,1.7714701e-09,0.9556455016136169,0.9066802859306335,0.13657298684120178
43,0.9745401,0.9470198,0.0700703362106449,5.31441e-10,0.9559926986694336,0.9073951244354248,0.13480855524539948
44,0.974867,0.9491482,0.06858735329781969,5.31441e-10,0.9557114243507385,0.9069012999534607,0.13602164387702942
45,0.9750893,0.94922894,0.06782221804476446,1.594323e-10,0.9556372761726379,0.9068652987480164,0.13788959383964539
46,0.97560257,0.9503033,0.06788786542084482,1.594323e-10,0.955546498298645,0.9066435694694519,0.13658924400806427
47,0.9756074,0.9484577,0.0665807308525675,4.782969e-11,0.955805778503418,0.9071246385574341,0.1367994099855423
48,0.9756727,0.9498382,0.06616182995235755,4.782969e-11,0.9556313753128052,0.9067198634147644,0.1363731473684311
49,0.9758011,0.9507119,0.0664191745325095,1.43489075e-11,0.955737829208374,0.9068482518196106,0.13551245629787445
