epoch,binary_accuracy,dice,loss,lr,val_binary_accuracy,val_dice,val_loss
39,0.9668503,0.93070805,0.09031482449629241,4.782969e-11,0.9539467096328735,0.9125338792800903,0.0721655786037445
40,0.96532047,0.92750955,0.09476423553294605,4.782969e-11,0.954035222530365,0.912765622138977,0.07199933379888535
41,0.9640926,0.92298245,0.09406099851346678,1.43489075e-11,0.9541172981262207,0.9129350185394287,0.0714750662446022
42,0.9647667,0.92495275,0.09666350556330548,1.43489075e-11,0.9540932178497314,0.9129816889762878,0.07148216664791107
43,0.9662859,0.9308048,0.09055477784325679,4.304672e-12,0.9541270732879639,0.9130635261535645,0.07144196331501007
44,0.96703225,0.92962,0.09119073115289211,4.304672e-12,0.9539704322814941,0.9126407504081726,0.07180986553430557
45,0.96282417,0.9226515,0.09868125596808063,1.2914017e-12,0.953959047794342,0.9126697778701782,0.07174612581729889
46,0.9674021,0.9328157,0.09004695873914494,1.2914017e-12,0.953812301158905,0.9122545719146729,0.07267041504383087
47,0.9638283,0.92257714,0.09715205860427684,3.874205e-13,0.9540594816207886,0.9127528667449951,0.072163887321949
48,0.9652073,0.92723644,0.09388626884255144,3.874205e-13,0.9539861679077148,0.912654459476471,0.07186168432235718
49,0.9646644,0.9271281,0.09666340316956241,1.1622615e-13,0.9538626074790955,0.912428617477417,0.07191478461027145
