epoch,binary_accuracy,dice,loss,lr,val_binary_accuracy,val_dice,val_loss
0,0.8573861,0.7280452,0.34372668982379967,0.001,0.8408018946647644,0.6520593762397766,0.38212060928344727
1,0.9119862,0.80484456,0.2326304078516033,0.001,0.8478750586509705,0.6970241069793701,0.43897584080696106
2,0.91634804,0.8202188,0.2175531250735124,0.001,0.8934692144393921,0.7541762590408325,0.3427690267562866
3,0.92515635,0.8398311,0.19315917148358291,0.001,0.9214078187942505,0.8230685591697693,0.2926633358001709
4,0.9330015,0.8564613,0.17140522309475476,0.001,0.9044560194015503,0.7947006225585938,0.3145177364349365
5,0.93236244,0.85481733,0.17956137532989183,0.001,0.9234614372253418,0.8381254076957703,0.18707120418548584
6,0.93353236,0.8572246,0.17341658679975402,0.001,0.894871175289154,0.7451760768890381,0.496022492647171
7,0.93816745,0.8676665,0.16158390200386444,0.001,0.9084981083869934,0.8091732263565063,0.41542014479637146
8,0.9481684,0.89013207,0.13796326662931177,0.0003,0.9410495162010193,0.8728424310684204,0.16881902515888214
9,0.9525184,0.898434,0.12489991547125909,0.0003,0.9407656788825989,0.8711578845977783,0.1865159273147583
10,0.9529932,0.90424156,0.1216493833085729,0.0003,0.941453754901886,0.8735565543174744,0.175726979970932
11,0.95227146,0.89838314,0.12491346223072873,0.0003,0.9385740160942078,0.8680363297462463,0.19274793565273285
12,0.95889395,0.9135915,0.11037351894709799,0.0003,0.942611038684845,0.8775561451911926,0.1880933940410614
13,0.95456064,0.9055078,0.11883475998830464,0.0003,0.946623682975769,0.8866501450538635,0.17483672499656677
14,0.95828116,0.91340476,0.10818803486310774,0.0003,0.9436575174331665,0.8787751197814941,0.1656380295753479
15,0.9618018,0.9222058,0.10031383763998747,0.0003,0.9418237805366516,0.8785408735275269,0.1509658396244049
16,0.9623097,0.92052585,0.09879905751181974,9e-05,0.9482038021087646,0.8931989669799805,0.17776057124137878
17,0.96837753,0.93444985,0.08603198515872161,9e-05,0.9440796375274658,0.8820104002952576,0.20482076704502106
18,0.9697285,0.9374945,0.08181555853742692,9e-05,0.9482242465019226,0.8912312984466553,0.17615383863449097
19,0.97236633,0.9432161,0.07448590360581875,2.7e-05,0.9489743113517761,0.8931797742843628,0.18335764110088348
20,0.97505105,0.94799614,0.06799314346992308,2.7e-05,0.9499421119689941,0.8961408734321594,0.18852928280830383
21,0.975546,0.94901943,0.06616729772132304,2.7e-05,0.9492298364639282,0.8946768045425415,0.18688397109508514
22,0.97386193,0.9472219,0.07077192618615097,2.7e-05,0.9476165771484375,0.8908688426017761,0.18934513628482819
23,0.9761204,0.95026237,0.06463443806084494,8.1e-06,0.9478750824928284,0.8911945223808289,0.18955853581428528
24,0.97633404,0.95128644,0.06310375779867172,8.1e-06,0.948545515537262,0.8931287527084351,0.183264821767807
25,0.97563404,0.94884557,0.06477621901366445,2.43e-06,0.9482942223548889,0.8928687572479248,0.18605759739875793
26,0.97722477,0.9524589,0.06182463596471482,2.43e-06,0.9482375979423523,0.8927030563354492,0.18702659010887146
27,0.97697383,0.9525262,0.0624253468381034,7.29e-07,0.9484308958053589,0.893110990524292,0.1868874877691269
28,0.9764578,0.9511907,0.06303397646277314,7.29e-07,0.9483267068862915,0.8929562568664551,0.18733157217502594
29,0.97767586,0.95474815,0.06111857445082731,2.1870001e-07,0.9481539130210876,0.8926323056221008,0.18787027895450592
30,0.97616035,0.9497911,0.06438423124038511,2.1870001e-07,0.9481273889541626,0.892587423324585,0.18847516179084778
31,0.9757475,0.9499854,0.06437420700159338,6.561e-08,0.9483832716941833,0.8930089473724365,0.1880272924900055
32,0.9767517,0.95140594,0.06308730971068144,6.561e-08,0.9483795166015625,0.8930779695510864,0.1873801052570343
33,0.97780216,0.95340085,0.059638314311289124,1.9683e-08,0.9482220411300659,0.8927599191665649,0.18593566119670868
34,0.9772477,0.95352596,0.06224742909479472,1.9683e-08,0.9482443928718567,0.8927942514419556,0.18678385019302368
35,0.9762746,0.95134616,0.06404934249197443,5.9049e-09,0.9483611583709717,0.8930107355117798,0.18754592537879944
36,0.9767014,0.951496,0.06441392449455129,5.9049e-09,0.9483727216720581,0.8930396437644958,0.18885107338428497
37,0.97566664,0.95015264,0.06417093156940407,1.7714701e-09,0.9483011960983276,0.8929468393325806,0.18936388194561005
38,0.9765111,0.9512403,0.06313321547996667,1.7714701e-09,0.9483914375305176,0.893073320388794,0.18848009407520294
39,0.9762059,0.9514121,0.06413942544410627,5.31441e-10,0.9482794404029846,0.8929122686386108,0.18699823319911957
40,0.9775147,0.9524299,0.06089939671154651,5.31441e-10,0.9484478831291199,0.893176257610321,0.1878385841846466
41,0.9765045,0.952187,0.06291712070297864,1.594323e-10,0.9484795331954956,0.8931043148040771,0.189551442861557
42,0.97626907,0.95198834,0.06300944671966136,1.594323e-10,0.9484812617301941,0.8932449817657471,0.18870197236537933
43,0.97753555,0.95309913,0.06272195520189901,4.782969e-11,0.9484038352966309,0.8929972052574158,0.1867518573999405
44,0.9773132,0.9535089,0.06199186910978622,4.782969e-11,0.948321521282196,0.8929610848426819,0.18691548705101013
45,0.9772661,0.9533163,0.06173946902466317,1.43489075e-11,0.9484255313873291,0.8930462598800659,0.18773294985294342
46,0.97682023,0.95211124,0.06393779395148158,1.43489075e-11,0.9484270215034485,0.8930123448371887,0.18711358308792114
47,0.97712153,0.9518802,0.06175191141664982,4.304672e-12,0.9483926296234131,0.8929998278617859,0.1888866126537323
48,0.9768592,0.95363414,0.06315573721399738,4.304672e-12,0.9483122229576111,0.8928444981575012,0.18728992342948914
49,0.97511375,0.9470783,0.06816565201410817,1.2914017e-12,0.9482089281082153,0.8927804231643677,0.18746089935302734
