epoch,binary_accuracy,dice,loss,lr,val_binary_accuracy,val_dice,val_loss
20,0.9743227,0.9463742,0.06978525071301395,2.7e-05,0.95334392786026,0.9006500840187073,0.12438000738620758
21,0.9745334,0.94726396,0.06924531950304906,8.1e-06,0.9545168876647949,0.9036235213279724,0.1264825016260147
22,0.9751424,0.9494822,0.06789842977498968,8.1e-06,0.9546048045158386,0.9034774899482727,0.12354069948196411
23,0.97502667,0.94782394,0.06732473838039571,8.1e-06,0.9545751810073853,0.9034544229507446,0.12438720464706421
24,0.9761893,0.9512265,0.06504344045081073,2.43e-06,0.9542825222015381,0.902901828289032,0.12495878338813782
25,0.9761354,0.95187163,0.06409541020790736,2.43e-06,0.954308807849884,0.9028629660606384,0.12635231018066406
26,0.9753931,0.94828975,0.06594182012809648,7.29e-07,0.9543861746788025,0.9029317498207092,0.12823894619941711
27,0.975403,0.9508566,0.06725399692853291,7.29e-07,0.9542133808135986,0.9027394652366638,0.12637954950332642
28,0.97656536,0.94981766,0.06368529315417011,2.1870001e-07,0.9544916152954102,0.903192400932312,0.12692640721797943
29,0.97451603,0.94940174,0.07003664807416499,2.1870001e-07,0.9543614387512207,0.9029717445373535,0.12598495185375214
30,0.9763569,0.9503266,0.06436788000994259,6.561e-08,0.9542169570922852,0.9028013348579407,0.12675148248672485
31,0.9756745,0.9507998,0.0661211479972634,6.561e-08,0.9543668031692505,0.9030387997627258,0.12647247314453125
32,0.9757201,0.9493243,0.0658431945161687,1.9683e-08,0.9540085196495056,0.902437150478363,0.12574808299541473
33,0.9766338,0.9520829,0.063613787603875,1.9683e-08,0.9543056488037109,0.902912974357605,0.12592238187789917
34,0.97605956,0.95093703,0.06534874496153659,5.9049e-09,0.9543243050575256,0.9029704928398132,0.12622210383415222
35,0.97638315,0.95188576,0.0641835172039767,5.9049e-09,0.9543815851211548,0.9030969142913818,0.1259671300649643
36,0.97613204,0.9500261,0.065758159591092,1.7714701e-09,0.9542772173881531,0.9028947949409485,0.12640410661697388
37,0.9765199,0.9505595,0.06404450359857744,1.7714701e-09,0.9540138840675354,0.9024248719215393,0.12591110169887543
38,0.97404635,0.94692063,0.06825222830391592,5.31441e-10,0.9542408585548401,0.9028165340423584,0.1262785792350769
39,0.9779886,0.9531321,0.05998307575161258,5.31441e-10,0.9542179703712463,0.9028266668319702,0.12624406814575195
40,0.97569925,0.95091057,0.06554555370368892,1.594323e-10,0.9538988471031189,0.9022568464279175,0.12536770105361938
41,0.9753153,0.94887,0.06646486532150044,1.594323e-10,0.9540076851844788,0.9025486707687378,0.12653318047523499
42,0.97570914,0.9497426,0.06598202051180932,4.782969e-11,0.9543337225914001,0.9030476212501526,0.1267356425523758
43,0.9757897,0.95020175,0.0653357615487443,4.782969e-11,0.954394519329071,0.9030357003211975,0.12607915699481964
44,0.9768156,0.95276195,0.06351653915933436,1.43489075e-11,0.9542593955993652,0.9028719067573547,0.12732891738414764
45,0.97468096,0.94680667,0.06793035054579377,1.43489075e-11,0.9544782638549805,0.9032172560691833,0.12612679600715637
46,0.97791994,0.9537791,0.061922623180887766,4.304672e-12,0.9541189074516296,0.9025563597679138,0.1256900429725647
47,0.9758373,0.9517769,0.06665748595777485,4.304672e-12,0.9543543457984924,0.9031480550765991,0.12567801773548126
48,0.97668064,0.95105755,0.06458378805675441,1.2914017e-12,0.9541423320770264,0.9026748538017273,0.12659743428230286
49,0.9753288,0.9494327,0.06673562738837467,1.2914017e-12,0.9541894793510437,0.9028018712997437,0.12647399306297302
