epoch,binary_accuracy,dice,loss,lr,val_binary_accuracy,val_dice,val_loss
0,0.8630862,0.67371774,0.3352651318742169,0.001,0.7320972084999084,0.31913354992866516,1.8529033660888672
1,0.9007558,0.7838727,0.252412961382005,0.001,0.9013423919677734,0.8040921092033386,0.41841986775398254
2,0.918214,0.82186913,0.2126931394967768,0.001,0.927895188331604,0.8480319976806641,0.3066115081310272
3,0.92187005,0.8321135,0.19966358308576876,0.001,0.9396419525146484,0.8695797920227051,0.29931262135505676
4,0.92564964,0.84075093,0.18955741077661514,0.001,0.9428384900093079,0.871566653251648,0.2174903303384781
5,0.9347588,0.8632931,0.17379469248569673,0.001,0.8636693954467773,0.716638445854187,0.3777838349342346
6,0.9281243,0.8449494,0.17607591394335032,0.001,0.9369274377822876,0.867477536201477,0.20678624510765076
7,0.94372606,0.88119376,0.14616894039014974,0.0003,0.9545468091964722,0.9024657607078552,0.23050226271152496
8,0.9455359,0.8871145,0.14047020580619574,0.0003,0.955148458480835,0.9056041836738586,0.2244727611541748
9,0.9503912,0.89660656,0.1284475586273604,0.0003,0.9556431174278259,0.9071542024612427,0.1937047690153122
10,0.95186067,0.89621747,0.12367540861790378,0.0003,0.9557254314422607,0.9052644371986389,0.17242135107517242
11,0.95147014,0.89881843,0.12332174714861645,0.0003,0.9561620950698853,0.9078342318534851,0.18892697989940643
12,0.9573762,0.91096467,0.11267936017571224,0.0003,0.9606125354766846,0.9170913100242615,0.20294876396656036
13,0.9567326,0.90900296,0.11405979314198096,0.0003,0.9604237079620361,0.9155759811401367,0.22602486610412598
14,0.9571363,0.9114398,0.11212566370765369,0.0003,0.9566782712936401,0.909574031829834,0.20443099737167358
15,0.9643364,0.9254977,0.09611066451503171,9e-05,0.9617354869842529,0.9191783666610718,0.1634407490491867
16,0.9669395,0.9317184,0.0872312521872421,9e-05,0.9618194699287415,0.9195853471755981,0.18731515109539032
17,0.969509,0.9375443,0.08273441292759445,9e-05,0.9645469784736633,0.9252406358718872,0.16644474864006042
18,0.9714337,0.9400661,0.07763487928443485,9e-05,0.9624150991439819,0.9202249646186829,0.17037305235862732
19,0.9714309,0.9411147,0.07741976907062861,9e-05,0.9635154008865356,0.9238476157188416,0.15322749316692352
20,0.97382337,0.9466449,0.07050844080125292,2.7e-05,0.9650269150733948,0.9264416098594666,0.15441660583019257
21,0.9752706,0.94995457,0.06802469947271877,2.7e-05,0.9650735259056091,0.9269735813140869,0.13778695464134216
22,0.9763657,0.9519799,0.06482431429645254,2.7e-05,0.9642279148101807,0.9250645637512207,0.16152609884738922
23,0.97768116,0.9535355,0.06196347779283921,8.1e-06,0.9649708867073059,0.9264870285987854,0.1527775228023529
24,0.97809577,0.954653,0.06021572628782855,8.1e-06,0.9651784896850586,0.9269742965698242,0.14367808401584625
25,0.97841233,0.95594895,0.05971798440441489,8.1e-06,0.9656039476394653,0.92781001329422,0.14251260459423065
26,0.97800994,0.9550528,0.060285912878397435,8.1e-06,0.9656118750572205,0.9278971552848816,0.14133894443511963
27,0.97911954,0.9563176,0.05771564167096383,8.1e-06,0.965515673160553,0.9276812672615051,0.15473121404647827
28,0.97881377,0.95686764,0.05826309494053324,2.43e-06,0.9657190442085266,0.9279952049255371,0.14889104664325714
29,0.9790519,0.9578901,0.056652510435216956,2.43e-06,0.9656252264976501,0.9278920292854309,0.14342854917049408
30,0.9785202,0.9550159,0.05890550645482209,2.43e-06,0.9656166434288025,0.9278815388679504,0.14354857802391052
31,0.97861713,0.9558684,0.057920870215942465,7.29e-07,0.9655046463012695,0.9276649951934814,0.14409402012825012
32,0.98027885,0.9589462,0.05499353797899352,7.29e-07,0.965592086315155,0.9278416037559509,0.144670307636261
33,0.97851235,0.95707947,0.05833704143555628,2.1870001e-07,0.9655000567436218,0.9275984764099121,0.14507289230823517
