epoch,binary_accuracy,dice,loss,lr,val_binary_accuracy,val_dice,val_loss
23,0.97080463,0.9393982,0.08007190640394886,2.43e-06,0.9478879570960999,0.8941723108291626,0.06791825592517853
24,0.97264206,0.9436704,0.07632931244249146,2.43e-06,0.9476165771484375,0.8939324021339417,0.06810342520475388
25,0.9729631,0.9444448,0.07763548148795962,7.29e-07,0.9474910497665405,0.8945916891098022,0.0688500851392746
26,0.9703272,0.9373725,0.08475776301282975,7.29e-07,0.948062002658844,0.8951770067214966,0.06780238449573517
27,0.9722519,0.942553,0.07992917030221885,2.1870001e-07,0.9482120871543884,0.8953751921653748,0.06737908720970154
28,0.9721868,0.94240254,0.0772744827489886,2.1870001e-07,0.9484321475028992,0.8958275318145752,0.0675044059753418
29,0.9728172,0.9437398,0.07735339790168735,6.561e-08,0.9485299587249756,0.8960317969322205,0.06697976589202881
30,0.9723497,0.9428046,0.07698412922521432,6.561e-08,0.9484893083572388,0.8960004448890686,0.06710542738437653
31,0.97188246,0.9419768,0.0801126219642659,1.9683e-08,0.9485445022583008,0.8959047794342041,0.06709425151348114
32,0.97123176,0.939873,0.07994252236353026,1.9683e-08,0.9486782550811768,0.8961154818534851,0.06691519916057587
33,0.97141385,0.9409411,0.0776781543261475,5.9049e-09,0.9486786723136902,0.8962363004684448,0.06730722635984421
34,0.97238725,0.94261867,0.07931152208604747,5.9049e-09,0.9488769769668579,0.8962699770927429,0.06681404262781143
35,0.9740414,0.9460516,0.07429131699932946,1.7714701e-09,0.9483500123023987,0.895667314529419,0.06796038150787354
36,0.9720897,0.94260573,0.0787585799375342,1.7714701e-09,0.9485033750534058,0.8958860635757446,0.06682329624891281
37,0.9714231,0.9416509,0.07867015634352963,5.31441e-10,0.9485207796096802,0.8961129188537598,0.06895893812179565
38,0.9726661,0.94299084,0.0783690622386833,5.31441e-10,0.9482443928718567,0.8956499099731445,0.06856168061494827
39,0.9727535,0.94410443,0.07611607356617849,1.594323e-10,0.9485108256340027,0.8958098292350769,0.06771638989448547
40,0.97122216,0.93981105,0.08205771735972828,1.594323e-10,0.9483967423439026,0.8958323001861572,0.06760921329259872
41,0.9725305,0.9427682,0.07824820093810558,4.782969e-11,0.9484253525733948,0.8958050608634949,0.0676196813583374
42,0.9728649,0.94548756,0.07743405141971177,4.782969e-11,0.9483358860015869,0.895879864692688,0.06851183623075485
43,0.97334284,0.9433583,0.07629817113694218,1.43489075e-11,0.9486141800880432,0.8959663510322571,0.06681085377931595
44,0.9706472,0.94048965,0.08252449540628327,1.43489075e-11,0.9485535621643066,0.8959076404571533,0.06792501360177994
45,0.9716882,0.9423485,0.08008355942244332,4.304672e-12,0.9488745331764221,0.8961629867553711,0.06722549349069595
46,0.9740145,0.94608074,0.07536554253763622,4.304672e-12,0.9484251141548157,0.8957034945487976,0.06766434013843536
47,0.97321045,0.9434704,0.07403736835759547,1.2914017e-12,0.9483584761619568,0.8953887820243835,0.06700823456048965
48,0.9706151,0.9398598,0.08352075506829554,1.2914017e-12,0.9485688209533691,0.8957220315933228,0.06773954629898071
49,0.97052836,0.94002277,0.08219001054142912,3.874205e-13,0.9484245181083679,0.8957406282424927,0.06745834648609161
