epoch,dense_1_loss,dense_2_loss,dense_3_loss,loss,lr,val_dense_1_loss,val_dense_2_loss,val_dense_3_loss,val_loss
0,0.656397666535074,0.17238116312629767,0.1522998986207431,0.9810787304424178,0.001,0.3120640237151881,0.11062935170010267,0.08576868026880163,0.5084620562701401
1,0.24523700503203955,0.07789665652921075,0.07507995797797991,0.39821361952098305,0.001,0.24412815976734115,0.08422879142313862,0.07149460657309119,0.39985155928177724
2,0.1798347833541698,0.057594411984851906,0.055809055371954706,0.29323825068709514,0.001,0.22114931236404117,0.07153006966887929,0.07446028139982272,0.36713966299885054
3,0.08111220603725107,0.02698163980426791,0.02619334497933783,0.1342871908231638,0.0003,0.1465140084522447,0.053491213711842234,0.04933769330574631,0.24934291518318402
4,0.051035682225166405,0.016945151528398508,0.0164535816675107,0.0844344154522053,0.0003,0.14955810606007294,0.05345520575232369,0.05714528999772906,0.2601586019957214
5,0.02205004928682214,0.007384889523737909,0.006472408358324258,0.035907347197023036,9e-05,0.15010517030407605,0.05556833354342512,0.059698570432426504,0.26537207379741545
6,0.012353319185576118,0.0036048112064153955,0.00307447876526658,0.019032609121551417,9e-05,0.1660706264986694,0.06356291883975355,0.06747019489926084,0.2971037404529777
7,0.005750074906721603,0.0017325357537798136,0.0013289043006961662,0.008811514973411367,2.7e-05,0.17627461245520704,0.06508821419752174,0.07203984987666133,0.31340267746943373
8,0.003899471894445614,0.0011037636333420427,0.0008366063565505335,0.005839841894614521,2.7e-05,0.18247696580585276,0.06861844941742684,0.07505750838749731,0.3261529229008894
